id,name,uf,population
4200705,Alfredo Wagner,SC,10036
4200754,Alto Bela Vista,SC,1937
4200804,Anchieta,SC,5638
4200903,Angelina,SC,4801
4201000,Anita Garibaldi,SC,7133
4201109,Anitápolis,SC,3232
4201208,Antônio Carlos,SC,8513
4201257,Apiúna,SC,10743
4201273,Arabutã,SC,4267
4201307,Araquari,SC,38129
4201406,Araranguá,SC,68228
4201505,Armazém,SC,8674
4201604,Arroio Trinta,SC,3550
4201653,Arvoredo,SC,2240
4201703,Ascurra,SC,7934
4201802,Atalanta,SC,3210
4201901,Aurora,SC,5679
4201950,Balneário Arroio do Silva,SC,13071
4202008,Balneário Camboriú,SC,142295
4202057,Balneário Barra do Sul,SC,10795
4202073,Balneário Gaivota,SC,10979
4202081,Bandeirante,SC,2678
4202099,Barra Bonita,SC,1677
4202107,Barra Velha,SC,29168
4202131,Bela Vista do Toldo,SC,6337
4202156,Belmonte,SC,2706
4202206,Benedito Novo,SC,11652
4202305,Biguaçu,SC,68481
4202404,Blumenau,SC,357199
4202438,Bocaina do Sul,SC,3474
4202453,Bombinhas,SC,19769
4202503,Bom Jardim da Serra,SC,4743
4202537,Bom Jesus,SC,3010
4202578,Bom Jesus do Oeste,SC,2142
4202602,Bom Retiro,SC,9966
4202701,Botuverá,SC,5246
4202800,Braço do Norte,SC,33450
4202859,Braço do Trombudo,SC,3743
4202875,Brunópolis,SC,2420
4202909,Brusque,SC,134723
4203006,Caçador,SC,78595
4203105,Caibi,SC,6148
4203154,Calmon,SC,3346
4203204,Camboriú,SC,82989
4203253,Capão Alto,SC,2525
4203303,Campo Alegre,SC,11978
4203402,Campo Belo do Sul,SC,7016
4203501,Campo Erê,SC,8526
4203600,Campos Novos,SC,36244
4203709,Canelinha,SC,12240
4203808,Canoinhas,SC,54401
4203907,Capinzal,SC,22848
4203956,Capivari de Baixo,SC,24871
4204004,Catanduvas,SC,10861
4204103,Caxambu do Sul,SC,3642
4204152,Celso Ramos,SC,2728
4204178,Cerro Negro,SC,3124
4204194,Chapadão do Lageado,SC,2988
4204202,Chapecó,SC,220367
4204251,Cocal do Sul,SC,16684
4204301,Concórdia,SC,74641
4204350,Cordilheira Alta,SC,4453
4204400,Coronel Freitas,SC,9981
4204459,Coronel Martins,SC,2549
4204509,Corupá,SC,15909
4204558,Correia Pinto,SC,12795
4204608,Criciúma,SC,215186
4204707,Cunha Porã,SC,11086
4204756,Cunhataí,SC,1962
4204806,Curitibanos,SC,39745
4204905,Descanso,SC,8250
4205001,Dionísio Cerqueira,SC,15498
4205100,Dona Emma,SC,4146
4205159,Doutor Pedrinho,SC,4064
4205175,Entre Rios,SC,3203
4205191,Ermo,SC,2063
4205209,Erval Velho,SC,4412
4205308,Faxinal dos Guedes,SC,10667
4205357,Flor do Sertão,SC,1582
4205407,Florianópolis,SC,500973
4205431,Formosa do Sul,SC,2510
4205456,Forquilhinha,SC,26793
4205506,Fraiburgo,SC,36443
4205555,Frei Rogério,SC,2023
4205605,Galvão,SC,2873
4205704,Garopaba,SC,23078
4205803,Garuva,SC,18145
4205902,Gaspar,SC,69639
4206009,Governador Celso Ramos,SC,14471
4206108,Grão Pará,SC,6569
4206207,Gravatal,SC,11501
4206306,Guabiruba,SC,23832
4206405,Guaraciaba,SC,10090
4206504,Guaramirim,SC,44819
4206603,Guarujá do Sul,SC,5160
4206652,Guatambú,SC,4704
4206702,Herval d'Oeste,SC,22606
4206751,Ibiam,SC,1957
4206801,Ibicaré,SC,3202
4206900,Ibirama,SC,18950
4207007,Içara,SC,56421
4207106,Ilhota,SC,14184
4207205,Imaruí,SC,10135
4207304,Imbituba,SC,44853
4207403,Imbuia,SC,6197
4207502,Indaial,SC,69425
4207577,Iomerê,SC,2945
4207601,Ipira,SC,4446
4207650,Iporã do Oeste,SC,8996
4207684,Ipuaçu,SC,7514
4207700,Ipumirim,SC,7593
4207759,Iraceminha,SC,3976
4207809,Irani,SC,10419
4207858,Irati,SC,1930
4207908,Irineópolis,SC,11222
4208005,Itá,SC,6169
4208104,Itaiópolis,SC,21669
4208203,Itajaí,SC,219536
4208302,Itapema,SC,65312
4208401,Itapiranga,SC,16872
4208450,Itapoá,SC,20576
4208500,Ituporanga,SC,25086
4208609,Jaborá,SC,3936
4208708,Jacinto Machado,SC,10416
4208807,Jaguaruna,SC,20024
4208906,Jaraguá do Sul,SC,177697
4208955,Jardinópolis,SC,1570
4209003,Joaçaba,SC,30118
4209102,Joinville,SC,590466
4209151,José Boiteux,SC,4997
4209177,Jupiá,SC,2101
4209201,Lacerdópolis,SC,2246
4209300,Lages,SC,157544
4209409,Laguna,SC,45814
4209458,Lajeado Grande,SC,1427
4209508,Laurentino,SC,6970
4209607,Lauro Müller,SC,15244
4209706,Lebon Régis,SC,12107
4209805,Leoberto Leal,SC,3041
4209854,Lindóia do Sul,SC,4563
4209904,Lontras,SC,12130
4210001,Luiz Alves,SC,12859
4210035,Luzerna,SC,5685
4210050,Macieira,SC,1775
4210100,Mafra,SC,56292
4210209,Major Gercino,SC,3442
4210308,Major Vieira,SC,8103
4210407,Maracajá,SC,7293
4210506,Maravilha,SC,25762
4210555,Marema,SC,1797
4210605,Massaranduba,SC,16916
4210704,Matos Costa,SC,2520
4210803,Meleiro,SC,7015
4210852,Mirim Doce,SC,2309
4210902,Modelo,SC,4209
4211009,Mondaí,SC,11742
4211058,Monte Carlo,SC,9866
4211108,Monte Castelo,SC,8275
4211207,Morro da Fumaça,SC,17796
4211256,Morro Grande,SC,2893
4211306,Navegantes,SC,81475
4211405,Nova Erechim,SC,5019
4211454,Nova Itaberaba,SC,4331
4211504,Nova Trento,SC,14549
4211603,Nova Veneza,SC,15166
4211652,Novo Horizonte,SC,2442
4211702,Orleans,SC,22912
4211751,Otacílio Costa,SC,18744
4211801,Ouro,SC,7295
4211850,Ouro Verde,SC,2217
4211876,Paial,SC,1505
4211892,Painel,SC,2359
4211900,Palhoça,SC,171797
4212007,Palma Sola,SC,7423
4212056,Palmeira,SC,2627
4212106,Palmitos,SC,16169
4212205,Papanduva,SC,19320
4212239,Paraíso,SC,3437
4212254,Passo de Torres,SC,8823
4212270,Passos Maia,SC,4147
4212304,Paulo Lopes,SC,7494
4212403,Pedras Grandes,SC,3976
4212502,Penha,SC,32531
4212601,Peritiba,SC,2787
4212650,Pescaria Brava,SC,10091
4212700,Petrolândia,SC,5937
4212809,Balneário Piçarras,SC,23147
4212908,Pinhalzinho,SC,20313
4213005,Pinheiro Preto,SC,3555
4213104,Piratuba,SC,3854
4213153,Planalto Alegre,SC,2870
4213203,Pomerode,SC,33447
4213302,Ponte Alta,SC,4682
4213351,Ponte Alta do Norte,SC,3414
4213401,Ponte Serrada,SC,11593
4213500,Porto Belo,SC,21388
4213609,Porto União,SC,35398
4213708,Pouso Redondo,SC,17453
4213807,Praia Grande,SC,7319
4213906,Presidente Castello Branco,SC,1568
4214003,Presidente Getúlio,SC,17471
4214102,Presidente Nereu,SC,2287
4214151,Princesa,SC,2924
4214201,Quilombo,SC,9887
4214300,Rancho Queimado,SC,2878
4214409,Rio das Antas,SC,6205
4214508,Rio do Campo,SC,5940
4214607,Rio do Oeste,SC,7489
4214706,Rio dos Cedros,SC,11676
4214805,Rio do Sul,SC,71061
4214904,Rio Fortuna,SC,4611
4215000,Rio Negrinho,SC,42302
4215059,Rio Rufino,SC,2483
4215075,Riqueza,SC,4598
4215109,Rodeio,SC,11551
4215208,Romelândia,SC,4786
4215307,Salete,SC,7642
4215356,Saltinho,SC,3781
4215406,Salto Veloso,SC,4718
4215455,Sangão,SC,12678
4215505,Santa Cecília,SC,16830
4215554,Santa Helena,SC,2223
4215604,Santa Rosa de Lima,SC,2142
4215653,Santa Rosa do Sul,SC,8358
4215679,Santa Terezinha,SC,8787
4215687,Santa Terezinha do Progresso,SC,2428
4215695,Santiago do Sul,SC,1260
4215703,Santo Amaro da Imperatriz,SC,23245
4215752,São Bernardino,SC,2336
4215802,São Bento do Sul,SC,84507
4215901,São Bonifácio,SC,2838
4216008,São Carlos,SC,11281
4216057,São Cristóvão do Sul,SC,5549
4216107,São Domingos,SC,9445
4216206,São Francisco do Sul,SC,52721
4216255,São João do Oeste,SC,6381
4216305,São João Batista,SC,37424
4216354,São João do Itaperiú,SC,3733
4216404,São João do Sul,SC,7297
4216503,São Joaquim,SC,26952
4216602,São José,SC,246586
4216701,São José do Cedro,SC,13829
4216800,São José do Cerrito,SC,8295
4216909,São Lourenço do Oeste,SC,24076
4217006,São Ludgero,SC,13410
4217105,São Martinho,SC,3180
4217154,São Miguel da Boa Vista,SC,1820
4217204,São Miguel do Oeste,SC,40482
4217253,São Pedro de Alcântara,SC,5823
4217303,Saudades,SC,9745
4217402,Schroeder,SC,21365
4217501,Seara,SC,17541
4217550,Serra Alta,SC,3263
4217600,Siderópolis,SC,14007
4217709,Sombrio,SC,30374
4217758,Sul Brasil,SC,2461
4217808,Taió,SC,18395
4217907,Tangará,SC,8676
4217956,Tigrinhos,SC,1633
4218004,Tijucas,SC,38407
4218103,Timbé do Sul,SC,5348
4218202,Timbó,SC,44238
4218251,Timbó Grande,SC,7877
4218301,Três Barras,SC,19275
4218350,Treviso,SC,3929
4218400,Treze de Maio,SC,7081
4218509,Treze Tílias,SC,7840
4218608,Trombudo Central,SC,7360
4218707,Tubarão,SC,105686
4218756,Tunápolis,SC,4543
4218806,Turvo,SC,12899
4218855,União do Oeste,SC,2464
4218905,Urubici,SC,11235
4218954,Urupema,SC,2465
4219002,Urussanga,SC,21268
4219101,Vargeão,SC,3573
4219150,Vargem,SC,2477
4219176,Vargem Bonita,SC,4492
4219200,Vidal Ramos,SC,6338
4219309,Videira,SC,53065
4219358,Vitor Meireles,SC,4979
4219408,Witmarsum,SC,3965
4219507,Xanxerê,SC,50982
4219606,Xavantina,SC,3933
4219705,Xaxim,SC,28706
4219853,Zortéa,SC,3363
4220000,Balneário Rincão,SC,12760
4300034,Aceguá,RS,4901
4300059,Água Santa,RS,3748
4300109,Agudo,RS,16461
4300208,Ajuricaba,RS,7024
4300307,Alecrim,RS,5950
4300406,Alegrete,RS,73589
4300455,Alegria,RS,3464
4300471,Almirante Tamandaré do Sul,RS,1964
4300505,Alpestre,RS,6258
4300554,Alto Alegre,RS,1638
4300570,Alto Feliz,RS,3028
4300604,Alvorada,RS,210305
4300638,Amaral Ferrador,RS,7031
4300646,Ametista do Sul,RS,7409
4300661,André da Rocha,RS,1333
4300703,Anta Gorda,RS,5981
4300802,Antônio Prado,RS,13050
4300851,Arambaré,RS,3581
4300877,Araricá,RS,5698
4300901,Aratiba,RS,6235
4301008,Arroio do Meio,RS,20805
4301057,Arroio do Sal,RS,10065
4301073,Arroio do Padre,RS,2937
4301107,Arroio dos Ratos,RS,14151
4301206,Arroio do Tigre,RS,13373
4301305,Arroio Grande,RS,18293
4301404,Arvorezinha,RS,10424
4301503,Augusto Pestana,RS,6661
4301552,Áurea,RS,3554
4301602,Bagé,RS,121143
4301636,Balneário Pinhal,RS,14068
4301651,Barão,RS,6171
4301701,Barão de Cotegipe,RS,6623
4301750,Barão do Triunfo,RS,7487
4301800,Barracão,RS,5275
4301859,Barra do Guarita,RS,3248
4301875,Barra do Quaraí,RS,4215
4301909,Barra do Ribeiro,RS,13491
4301925,Barra do Rio Azul,RS,1690
4301958,Barra Funda,RS,2539
4302006,Barros Cassal,RS,11199
4302055,Benjamin Constant do Sul,RS,1994
4302105,Bento Gonçalves,RS,120454
4302154,Boa Vista das Missões,RS,2098
4302204,Boa Vista do Buricá,RS,6712
4302220,Boa Vista do Cadeado,RS,2470
4302238,Boa Vista do Incra,RS,2603
4302253,Boa Vista do Sul,RS,2783
4302303,Bom Jesus,RS,11349
4302352,Bom Princípio,RS,14055
4302378,Bom Progresso,RS,1942
4302402,Bom Retiro do Sul,RS,12328
4302451,Boqueirão do Leão,RS,7714
4302501,Bossoroca,RS,6279
4302584,Bozano,RS,2123
4302600,Braga,RS,3353
4302659,Brochier,RS,5074
4302709,Butiá,RS,20941
4302808,Caçapava do Sul,RS,33624
4302907,Cacequi,RS,12561
4303004,Cachoeira do Sul,RS,82201
4303103,Cachoeirinha,RS,130293
4303202,Cacique Doble,RS,5065
4303301,Caibaté,RS,4846
4303400,Caiçara,RS,4743
4303509,Camaquã,RS,66261
4303558,Camargo,RS,2733
4303608,Cambará do Sul,RS,6431
4303673,Campestre da Serra,RS,3388
4303707,Campina das Missões,RS,5474
4303806,Campinas do Sul,RS,5454
4303905,Campo Bom,RS,66712
4304002,Campo Novo,RS,4484
4304101,Campos Borges,RS,3320
4304200,Candelária,RS,31365
4304309,Cândido Godói,RS,6198
4304358,Candiota,RS,9584
4304408,Canela,RS,44998
4304507,Canguçu,RS,56045
4304606,Canoas,RS,346616
4304614,Canudos do Vale,RS,1716
4304622,Capão Bonito do Sul,RS,1654
4304630,Capão da Canoa,RS,53049
4304655,Capão do Cipó,RS,3651
4304663,Capão do Leão,RS,25354
4304671,Capivari do Sul,RS,4660
4304689,Capela de Santana,RS,11940
4304697,Capitão,RS,2757
4304705,Carazinho,RS,62110
4304713,Caraá,RS,8270
4304804,Carlos Barbosa,RS,29833
4304853,Carlos Gomes,RS,1377
4304903,Casca,RS,9031
4304952,Caseiros,RS,3202
4305009,Catuípe,RS,8774
4305108,Caxias do Sul,RS,510906
4305116,Centenário,RS,2891
4305124,Cerrito,RS,6091
4305132,Cerro Branco,RS,4691
4305157,Cerro Grande,RS,2311
4305173,Cerro Grande do Sul,RS,12239
4305207,Cerro Largo,RS,14133
4305306,Chapada,RS,9269
4305355,Charqueadas,RS,40789
4305371,Charrua,RS,3279
4305405,Chiapetta,RS,3756
4305439,Chuí,RS,6704
4305447,Chuvisca,RS,5441
4305454,Cidreira,RS,16254
4305504,Ciríaco,RS,4747
4305587,Colinas,RS,2438
4305603,Colorado,RS,3175
4305702,Condor,RS,6753
4305801,Constantina,RS,9911
4305835,Coqueiro Baixo,RS,1501
4305850,Coqueiros do Sul,RS,2306
4305871,Coronel Barros,RS,2519
4305900,Coronel Bicaco,RS,7325
4305934,Coronel Pilar,RS,1628
4305959,Cotiporã,RS,3853
4305975,Coxilha,RS,2756
4306007,Crissiumal,RS,13448
4306056,Cristal,RS,8009
4306072,Cristal do Sul,RS,2847
4306106,Cruz Alta,RS,60299
4306130,Cruzaltense,RS,1833
4306205,Cruzeiro do Sul,RS,12348
4306304,David Canabarro,RS,4740
4306320,Derrubadas,RS,2805
4306353,Dezesseis de Novembro,RS,2427
4306379,Dilermando de Aguiar,RS,3014
4306403,Dois Irmãos,RS,32671
4306429,Dois Irmãos das Missões,RS,2026
4306452,Dois Lajeados,RS,3400
4306502,Dom Feliciano,RS,15414
4306551,Dom Pedro de Alcântara,RS,2534
4306601,Dom Pedrito,RS,38461
4306700,Dona Francisca,RS,3041
4306734,Doutor Maurício Cardoso,RS,4549
4306759,Doutor Ricardo,RS,1983
4306767,Eldorado do Sul,RS,41285
4306809,Encantado,RS,22706
4306908,Encruzilhada do Sul,RS,25877
4306924,Engenho Velho,RS,1034
4306932,Entre-Ijuís,RS,8475
4306957,Entre Rios do Sul,RS,2792
4306973,Erebango,RS,2991
4307005,Erechim,RS,105862
4307054,Ernestina,RS,3168
4307104,Herval,RS,6821
4307203,Erval Grande,RS,4859
4307302,Erval Seco,RS,6912
4307401,Esmeralda,RS,3282
4307450,Esperança do Sul,RS,2926
4307500,Espumoso,RS,15588
4307559,Estação,RS,5958
4307609,Estância Velha,RS,50022
4307708,Esteio,RS,83202
4307807,Estrela,RS,34116
4307815,Estrela Velha,RS,3655
4307831,Eugênio de Castro,RS,2396
4307864,Fagundes Varela,RS,2731
4307906,Farroupilha,RS,72331
4308003,Faxinal do Soturno,RS,6677
4308052,Faxinalzinho,RS,2315
4308078,Fazenda Vilanova,RS,4533
4308102,Feliz,RS,13547
4308201,Flores da Cunha,RS,30745
4308250,Floriano Peixoto,RS,1766
4308300,Fontoura Xavier,RS,10304
4308409,Formigueiro,RS,6664
4308433,Forquetinha,RS,2412
4308458,Fortaleza dos Valos,RS,4320
4308508,Frederico Westphalen,RS,31313
4308607,Garibaldi,RS,35070
4308656,Garruchos,RS,2924
4308706,Gaurama,RS,5534
4308805,General Câmara,RS,8385
4308854,Gentil,RS,1634
4308904,Getúlio Vargas,RS,16212
4309001,Giruá,RS,16004
4309050,Glorinha,RS,8098
4309100,Gramado,RS,36232
4309126,Gramado dos Loureiros,RS,2082
4309159,Gramado Xavier,RS,4325
4309209,Gravataí,RS,281519
4309258,Guabiju,RS,1503
4309308,Guaíba,RS,98143
4309407,Guaporé,RS,25727
4309506,Guarani das Missões,RS,7537
4309555,Harmonia,RS,4866
4309571,Herveiras,RS,3018
4309605,Horizontina,RS,19329
4309654,Hulha Negra,RS,6776
4309704,Humaitá,RS,4762
4309753,Ibarama,RS,4406
4309803,Ibiaçá,RS,4709
4309902,Ibiraiaras,RS,7262
4309951,Ibirapuitã,RS,4013
4310009,Ibirubá,RS,20350
4310108,Igrejinha,RS,36899
4310207,Ijuí,RS,83475
4310306,Ilópolis,RS,4078
4310330,Imbé,RS,22800
4310363,Imigrante,RS,3120
4310405,Independência,RS,6167
4310413,Inhacorá,RS,2226
4310439,Ipê,RS,6640
4310462,Ipiranga do Sul,RS,1889
4310504,Iraí,RS,7241
4310538,Itaara,RS,5499
4310553,Itacurubi,RS,3465
4310579,Itapuca,RS,2094
4310603,Itaqui,RS,37620
4310652,Itati,RS,2419
4310702,Itatiba do Sul,RS,3324
4310751,Ivorá,RS,1910
4310801,Ivoti,RS,24293
4310850,Jaboticaba,RS,3810
4310876,Jacuizinho,RS,2692
4310900,Jacutinga,RS,3561
4311007,Jaguarão,RS,26680
4311106,Jaguari,RS,10848
4311122,Jaquirana,RS,3716
4311130,Jari,RS,3503
4311155,Jóia,RS,8560
4311205,Júlio de Castilhos,RS,19293
4311239,Lagoa Bonita do Sul,RS,2903
4311254,Lagoão,RS,6452
4311270,Lagoa dos Três Cantos,RS,1609
4311304,Lagoa Vermelha,RS,27807
4311403,Lajeado,RS,84014
4311429,Lajeado do Bugre,RS,2564
4311502,Lavras do Sul,RS,7480
4311601,Liberato Salzano,RS,5219
4311627,Lindolfo Collor,RS,6054
4311643,Linha Nova,RS,1714
4311700,Machadinho,RS,5445
4311718,Maçambará,RS,4587
4311734,Mampituba,RS,2981
4311759,Manoel Viana,RS,7299
4311775,Maquiné,RS,6714
4311791,Maratá,RS,2691
4311809,Marau,RS,44161
4311908,Marcelino Ramos,RS,4402
4311981,Mariana Pimentel,RS,3885
4312005,Mariano Moro,RS,2031
4312054,Marques de Souza,RS,4009
4312104,Mata,RS,4823
4312138,Mato Castelhano,RS,2540
4312153,Mato Leitão,RS,4515
4312179,Mato Queimado,RS,1648
4312203,Maximiliano de Almeida,RS,4377
4312252,Minas do Leão,RS,8075
4312302,Miraguaí,RS,4925
4312351,Montauri,RS,1453
4312377,Monte Alegre dos Campos,RS,3226
4312385,Monte Belo do Sul,RS,2548
4312401,Montenegro,RS,65264
4312427,Mormaço,RS,3085
4312443,Morrinhos do Sul,RS,2949
4312450,Morro Redondo,RS,6568
4312476,Morro Reuter,RS,6407
4312500,Mostardas,RS,12804
4312609,Muçum,RS,4954
4312617,Muitos Capões,RS,3162
4312625,Muliterno,RS,1893
4312658,Não-Me-Toque,RS,17624
4312674,Nicolau Vergueiro,RS,1682
4312708,Nonoai,RS,11695
4312757,Nova Alvorada,RS,3625
4312807,Nova Araçá,RS,4759
4312906,Nova Bassano,RS,9916
4312955,Nova Boa Vista,RS,1775
4313003,Nova Bréscia,RS,3330
4313011,Nova Candelária,RS,2698
4313037,Nova Esperança do Sul,RS,5352
4313060,Nova Hartz,RS,21615
4313086,Nova Pádua,RS,2553
4313102,Nova Palma,RS,6512
4313201,Nova Petrópolis,RS,21353
4313300,Nova Prata,RS,27257
4313334,Nova Ramada,RS,2242
4313359,Nova Roma do Sul,RS,3689
4313375,Nova Santa Rita,RS,29300
4313391,Novo Cabrais,RS,4196
4313409,Novo Hamburgo,RS,246748
4313425,Novo Machado,RS,3323
4313441,Novo Tiradentes,RS,2211
4313466,Novo Xingu,RS,1719
4313490,Novo Barreiro,RS,4164
4313508,Osório,RS,45994
4313607,Paim Filho,RS,3828
4313656,Palmares do Sul,RS,11318
4313706,Palmeira das Missões,RS,33303
4313805,Palmitinho,RS,7057
4313904,Panambi,RS,43667
4313953,Pantano Grande,RS,9174
4314001,Paraí,RS,7657
4314027,Paraíso do Sul,RS,7611
4314035,Pareci Novo,RS,3837
4314050,Parobé,RS,58272
4314068,Passa Sete,RS,5702
4314076,Passo do Sobrado,RS,6535
4314100,Passo Fundo,RS,203275
4314134,Paulo Bento,RS,2293
4314159,Paverama,RS,8487
4314175,Pedras Altas,RS,1982
4314209,Pedro Osório,RS,7730
4314308,Pejuçara,RS,3874
4314407,Pelotas,RS,342405
4314423,Picada Café,RS,5742
4314456,Pinhal,RS,2579
4314464,Pinhal da Serra,RS,1941
4314472,Pinhal Grande,RS,4350
4314498,Pinheirinho do Vale,RS,4871
4314506,Pinheiro Machado,RS,12271
4314548,Pinto Bandeira,RS,3003
4314555,Pirapó,RS,2304
4314605,Piratini,RS,20663
4314704,Planalto,RS,10084
4314753,Poço das Antas,RS,2098
4314779,Pontão,RS,3904
4314787,Ponte Preta,RS,1547
4314803,Portão,RS,37079
4314902,Porto Alegre,RS,1483771
4315008,Porto Lucena,RS,4678
4315057,Porto Mauá,RS,2374
4315073,Porto Vera Cruz,RS,1360
4315107,Porto Xavier,RS,10246
4315131,Pouso Novo,RS,1639
4315149,Presidente Lucena,RS,2901
4315156,Progresso,RS,6244
4315172,Protásio Alves,RS,1947
4315206,Putinga,RS,3919
4315305,Quaraí,RS,22687
4315313,Quatro Irmãos,RS,1849
4315321,Quevedos,RS,2788
4315354,Quinze de Novembro,RS,3796
4315404,Redentora,RS,11549
4315453,Relvado,RS,2090
4315503,Restinga Sêca,RS,15789
4315552,Rio dos Índios,RS,2752
4315602,Rio Grande,RS,211005
4315701,Rio Pardo,RS,38275
4315750,Riozinho,RS,4653
4315800,Roca Sales,RS,11393
4315909,Rodeio Bonito,RS,5867
4315958,Rolador,RS,2323
4316006,Rolante,RS,21349
4316105,Ronda Alta,RS,10601
4316204,Rondinha,RS,5130
4316303,Roque Gonzales,RS,6847
4316402,Rosário do Sul,RS,39422
4316428,Sagrada Família,RS,2609
4316436,Saldanha Marinho,RS,2650
4316451,Salto do Jacuí,RS,12449
4316477,Salvador das Missões,RS,2733
4316501,Salvador do Sul,RS,7799
4316600,Sananduva,RS,16270
4316709,Santa Bárbara do Sul,RS,7994
4316733,Santa Cecília do Sul,RS,1639
4316758,Santa Clara do Sul,RS,6603
4316808,Santa Cruz do Sul,RS,130416
4316907,Santa Maria,RS,282123
4316956,Santa Maria do Herval,RS,6331
4316972,Santa Margarida do Sul,RS,2562
4317004,Santana da Boa Vista,RS,8098
4317103,Sant'Ana do Livramento,RS,77027
4317202,Santa Rosa,RS,73254
4317251,Santa Tereza,RS,1729
4317301,Santa Vitória do Palmar,RS,29676
4317400,Santiago,RS,49425
4317509,Santo Ângelo,RS,77593
4317558,Santo Antônio do Palma,RS,2128
4317608,Santo Antônio da Patrulha,RS,42894
4317707,Santo Antônio das Missões,RS,10175
4317756,Santo Antônio do Planalto,RS,2019
4317806,Santo Augusto,RS,13885
4317905,Santo Cristo,RS,14257
4317954,Santo Expedito do Sul,RS,2324
4318002,São Borja,RS,60282
4318051,São Domingos do Sul,RS,3074
4318101,São Francisco de Assis,RS,18335
4318200,São Francisco de Paula,RS,21710
4318309,São Gabriel,RS,62105
4318408,São Jerônimo,RS,24248
4318424,São João da Urtiga,RS,4657
4318432,São João do Polêsine,RS,2552
4318440,São Jorge,RS,2824
4318457,São José das Missões,RS,2537
4318465,São José do Herval,RS,1971
4318481,São José do Hortêncio,RS,4804
4318499,São José do Inhacorá,RS,2073
4318507,São José do Norte,RS,27568
4318606,São José do Ouro,RS,6933
4318614,São José do Sul,RS,2408
4318622,São José dos Ausentes,RS,3527
4318705,São Leopoldo,RS,236835
4318804,São Lourenço do Sul,RS,43582
4318903,São Luiz Gonzaga,RS,33468
4319000,São Marcos,RS,21556
4319109,São Martinho,RS,5426
4319125,São Martinho da Serra,RS,3234
4319158,São Miguel das Missões,RS,7673
4319208,São Nicolau,RS,5265
4319307,São Paulo das Missões,RS,5790
4319356,São Pedro da Serra,RS,3801
4319364,São Pedro das Missões,RS,2009
4319372,São Pedro do Butiá,RS,2947
4319406,São Pedro do Sul,RS,16198
4319505,São Sebastião do Caí,RS,25685
4319604,São Sepé,RS,23621
4319703,São Valentim,RS,3299
4319711,São Valentim do Sul,RS,2242
4319737,São Valério do Sul,RS,2727
4319752,São Vendelino,RS,2243
4319802,São Vicente do Sul,RS,8721
4319901,Sapiranga,RS,81734
4320008,Sapucaia do Sul,RS,141075
4320107,Sarandi,RS,24489
4320206,Seberi,RS,10750
4320230,Sede Nova,RS,2907
4320263,Segredo,RS,7421
4320305,Selbach,RS,5100
4320321,Senador Salgado Filho,RS,2779
4320354,Sentinela do Sul,RS,5581
4320404,Serafina Corrêa,RS,17502
4320453,Sério,RS,1962
4320503,Sertão,RS,5415
4320552,Sertão Santana,RS,6486
4320578,Sete de Setembro,RS,1970
4320602,Severiano de Almeida,RS,3657
4320651,Silveira Martins,RS,2384
4320677,Sinimbu,RS,10172
4320701,Sobradinho,RS,14967
4320800,Soledade,RS,31002
4320859,Tabaí,RS,4719
4320909,Tapejara,RS,24111
4321006,Tapera,RS,10584
4321105,Tapes,RS,17300
4321204,Taquara,RS,57466
4321303,Taquari,RS,26862
4321329,Taquaruçu do Sul,RS,3072
4321352,Tavares,RS,5481
4321402,Tenente Portela,RS,13485
4321436,Terra de Areia,RS,11204
4321451,Teutônia,RS,33232
4321469,Tio Hugo,RS,3030
4321477,Tiradentes do Sul,RS,5704
4321493,Toropi,RS,2806
4321501,Torres,RS,38732
4321600,Tramandaí,RS,51715
4321626,Travesseiro,RS,2336
4321634,Três Arroios,RS,2668
4321667,Três Cachoeiras,RS,11053
4321709,Três Coroas,RS,28220
4321808,Três de Maio,RS,23906
4321832,Três Forquilhas,RS,2697
4321857,Três Palmeiras,RS,4271
4321907,Três Passos,RS,23906
4321956,Trindade do Sul,RS,5802
4322004,Triunfo,RS,29538
4322103,Tucunduva,RS,5678
4322152,Tunas,RS,4569
4322186,Tupanci do Sul,RS,1472
4322202,Tupanciretã,RS,23948
4322251,Tupandi,RS,4855
4322301,Tuparendi,RS,7893
4322327,Turuçu,RS,3438
4322343,Ubiretama,RS,2015
4322350,União da Serra,RS,1154
4322376,Unistalda,RS,2338
4322400,Uruguaiana,RS,126970
4322509,Vacaria,RS,66218
4322525,Vale Verde,RS,3497
4322533,Vale do Sol,RS,11781
4322541,Vale Real,RS,5913
4322558,Vanini,RS,2113
4322608,Venâncio Aires,RS,71554
4322707,Vera Cruz,RS,26863
4322806,Veranópolis,RS,26241
4322855,Vespasiano Corrêa,RS,1815
4322905,Viadutos,RS,4756
4323002,Viamão,RS,255224
4323101,Vicente Dutra,RS,4670
4323200,Victor Graeff,RS,2882
4323309,Vila Flores,RS,3385
4323358,Vila Lângaro,RS,2091
4323408,Vila Maria,RS,4358
4323457,Vila Nova do Sul,RS,4280
4323507,Vista Alegre,RS,2752
4323606,Vista Alegre do Prata,RS,1561
4323705,Vista Gaúcha,RS,2851
4323754,Vitória das Missões,RS,3133
4323770,Westfália,RS,3014
4323804,Xangri-lá,RS,16408
5000203,Água Clara,MS,15522
5000252,Alcinópolis,MS,5343
5000609,Amambai,MS,39396
5000708,Anastácio,MS,25135
5000807,Anaurilândia,MS,9035
5000856,Angélica,MS,10780
